,1990,,,1991,,,1992,,,1993,,,1994,,,1995,,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006*,,,2007,,,2008,,,2009,,,2010,,,2011,,,2012,,,2013,,,2014R,,,2015,,
,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International
Jun,NA,NA,NA,6802.020622,5697.615872,1104.40475,10097.54555,7495.60299,2601.942559,8414.982176,5827.653515,2587.328662,6414.066262,5876.268414,537.797848,5577.699848,5171.892228,405.8076202,6271.472787,5903.975352,367.4974348,6178.93507,5244.866809,934.0682616,5356.367413,4973.751159,382.6162534,6243.591227,4696.499266,1547.091961,5434.422233,4919.757916,514.6643161,4880.728236,4507,373.7282358,6017.27153,4595.50354,1421.76799,7543.626325,6478.21924,1065.407085,5553.628234,4871.913008,681.7152262,6331.020152,5241.765635,1089.254517,6555.89672,5570.818537,985.0781832,6524.683233,5902.749747,621.9334858,6042,3928,2114,3584.00173,3405.6677,178.3340298,4109.527757,3694.334567,415.19319,4533.03875,3574.588498,958.4502515,4168.546881,3463.830906,704.7159746,4591.022493,3541.843054,1049.179439,5130.498215,4066.409284,1064.088931,6892.78441,4231.900236,2660.884173
Jul,NA,NA,NA,8526.669327,5850.724228,2675.945099,10886.25313,9106.00811,1780.245022,7394.938244,7047.524056,347.4141875,6996.102135,5986.448309,1009.653825,7477.227948,6593.60464,883.6233083,6351.84873,5889.419986,462.4287433,6228.374369,5944.53405,283.8403189,5740.661152,5363.160949,377.5002024,5167.042553,4709.728712,457.3138407,5440.979125,5016,424.979125,9679.411507,4911,4768.411507,8304.784786,5841.681273,2463.103513,8750.558568,7089.259868,1661.2987,6855.717746,5857.086237,998.6315094,6380.272497,5476.317546,903.9549509,7668.011079,6188.040197,1479.970882,7470.772464,6073.019599,1397.752866,5128,4328,800,4636.206198,3982.156724,654.0494733,4791.997317,4270.067533,521.9297833,4493.524406,3652.026145,841.4982613,4683.267316,3834.535788,848.731528,4792.270235,4132.437694,659.8325415,5199.324586,4609.190993,590.1335925,5341.217768,4093.96862,1247.249148
Aug,NA,NA,NA,7159.757874,5838.441028,1321.316846,8877.511535,7893.204318,984.3072177,6322.852389,5878.581906,444.2704826,5436.408264,5178.991277,257.4169868,6422.187947,6150.793519,271.3944283,5664.225909,5220.274143,443.9517662,4721.701043,4248.587801,473.1132427,5031.00983,4616.304659,414.7051708,5459.842321,4830.587261,629.2550594,4829.013362,4301,528.0133622,5739.925987,4279,1460.925987,8941.912856,5755.953334,3185.959522,8310.242142,6141.525685,2168.716456,5808.540858,4741.086716,1067.454142,5706.032808,5214.308263,491.7245446,6241.52283,4904.338817,1337.184012,8275.516748,6048.62601,2226.890738,6542,3709,2833,3630.092226,3518.649291,111.4429346,4099.531208,3556.825715,542.7054928,3837.465828,3093.887532,743.5782964,4036.425104,3341.651522,694.7735818,3748.438966,3163.102336,585.3366297,4740.451376,3671.301444,1069.149932,5158.183905,3399.44863,1758.735275
Sep,NA,NA,NA,4553.01174,4281.712952,271.2987884,9109.348916,7022.315549,2087.033367,7808.674087,6057.083265,1751.590821,5115.255677,4538.297847,576.95783,6252.922147,5058.067202,1194.854945,4913.806787,4529.132711,384.6740764,5706.255358,4389.364392,1316.890966,4735.290353,3894.520842,840.7695108,4961.951655,4617.73027,344.2213851,4901.993658,4298,603.9936582,3336.830435,3048,288.8304352,5609.535556,3916.515455,1693.020101,5642.230431,4875.186165,767.0442663,4900.282438,4019.597189,880.685249,4741.832739,4156.229758,585.6029808,5198.95064,4674.16356,524.7870801,6034.6659,4784.696676,1249.969223,4569,2986,1583,3537.677579,3186.058759,351.6188203,4243.85881,2811.044281,1432.81453,3624.549043,2872.449752,752.0992915,4124.549723,3131.143816,993.4059063,4965.09071,3283.913804,1681.176906,4545.481626,3411.486941,1133.994685,4266.912706,2970.964652,1295.948053
Oct,NA,NA,NA,6292.221665,5853.467331,438.7543343,10078.01508,9705.612047,372.4030356,6641.561735,6098.695308,542.8664272,6211.142046,5620.957583,590.1844626,7261.453871,6495.843389,765.6104816,6109.210766,5544.072034,565.1387314,5661.967291,4874.264697,787.7025941,6197.179162,5680.43777,516.7413928,7855.626216,6355.2338,1500.392416,5631.62715,5138,493.6271496,5117.893343,4524,593.8933431,6976.610664,5203.684501,1772.926163,6669.765057,5707.795808,961.969249,5903.967412,4715.364804,1188.602608,5889.16725,5007.946477,881.2207732,13003.90566,4954.80249,8049.103167,7292.027496,5228.518139,2063.509358,5141,3674,1467,3679.447052,3383.595357,295.851695,4416.546599,3446.661013,969.8855854,4311.130838,3206.019386,1105.111452,4106.444193,3367.814042,738.6301509,4502.879485,3364.301961,1138.577524,4943.901099,3997.85723,946.0438686,4053.555666,3386.509242,667.0464235
Nov,NA,NA,NA,6463.877374,5286.189469,1177.687905,11021.3926,8846.232173,2175.160423,6124.530659,5230.918103,893.6125569,6583.324686,5950.460029,632.8646571,7003.939182,5985.326798,1018.612383,5558.043925,4665.936654,892.1072705,6183.213829,4619.033282,1564.180547,6323.70564,5187.121071,1136.584569,5169.538277,4682.863625,486.6746524,4782.010106,4054,728.010106,4543.464279,3615,928.4642787,6204.66606,5077.845145,1126.820915,6183.278892,5166.468199,1016.810693,5322.096741,4293.045485,1029.051257,5589.966395,4502.723048,1087.243348,5580.804044,4699.960189,880.8438553,6271.825094,4836.207677,1435.617417,3776,3310,466,3570.671833,2892.659706,678.0121278,3794.252692,3278.034264,516.2184282,3917.922285,3078.357763,839.5645215,4068.973635,3079.440988,989.5326469,4353.869065,3457.845109,896.0239559,5088.059847,3787.038025,1301.021822,3921.013074,3042.845313,878.167761
Dec,NA,NA,NA,6785.685173,6107.886241,677.7989324,10258.81301,8816.391491,1442.421517,6403.710278,5669.645388,734.0648899,7699.836344,6551.22982,1148.606524,7815.586554,6667.291126,1148.295428,7848.533569,5460.109108,2388.424461,5681.761021,4189.45587,1492.305151,7164.099892,5678.446338,1485.653554,5955.615069,5314.113864,641.501205,7961.212603,5365,2596.212603,5314.682536,4662,652.682536,7617.830011,5450.165743,2167.664268,7888.55145,6214.828519,1673.722931,6566.443831,5206.530743,1359.913088,7849.561139,5112.197452,2737.363687,8033.933651,5575.65238,2458.281271,8904.26289,6039.329305,2864.933585,4409,3658,751,4531.665948,3717.688647,813.9773009,4707.368731,3790.283438,917.0852927,5936.061674,3799.018277,2137.043397,5032.62687,3866.714353,1165.912517,5620.606871,4322.697826,1297.909045,6288.818097,5005.911959,1282.906138,5544.960825,4393.313298,1151.647527
L?NA'I,46051.9702,38435.44441,7616.52579,55721.186,47614.98762,8106.198377,79242.05298,69074.61256,10167.44043,73045.89608,61122.06283,11923.83326,78012.4876,69974.07571,8038.411895,92352.66201,81173.21029,11179.45172,94291.78115,83329.98262,10961.79853,106035.8171,87691.24993,18344.56718,97433.7142,82385.33997,15048.37423,94545.98125,80434.25364,14111.7276,87662.60121,76391.73776,11270.86345,84906.63384,72784.6,12122.03384,80874.20997,64433.33209,16440.87788,91445.16043,72673.6146,18771.54583,73388.39433,63171.63353,10216,73292.1263,65013.15632,8278.969977,94268.85275,72216.33921,22052.51354,100350.0818,81159.99479,19190.08702,80867,66066,14801,61054.03768,52541.09413,8512.943553,68883.93063,57709.69766,11174.23297,75004.28246,61848.24992,13156.03253,72648.89865,58877.08562,13771.81303,74309.89604,58334.40458,15975.49146,68150.43979,54851.99574,13298.44405,58390.27314,44333.59046,14056.68268
Jan,NA,NA,NA,4520.334894,3657.504503,862.8303908,6861.459714,6589.411226,272.0484882,6947.092457,5050.235102,1896.857355,8036.825401,5799.973492,2236.851909,8191.323323,7152.504613,1038.81871,9052.532278,7758.587489,1293.944789,9551.491786,7745.16213,1806.329655,8260.668072,6378.101011,1882.56706,7275.453607,6316.004956,959.4486509,5708.869551,5156,552.8695512,8309.1084,6873,1436.1084,5643.623609,4776.623609,867,8481.759209,6599.213039,1882.54617,5737.921251,5044.294178,693.6270733,5704.88298,5228.285308,476.597672,7022.510338,6291.505261,731.005077,8542.400254,6485.769866,2056.630388,8262,6515,1747,5303.609416,4276.653451,1026.955965,4926.062786,4581.025904,345.0368819,5782.938229,4878.903339,904.0348895,6355.807893,4887.311097,1468.496797,6302.131831,4836.584883,1465.546948,6026.696274,4880.649783,1146.046491,5666.280584,4452.176799,1214.103785
Feb,NA,NA,NA,3849.451973,3497.120744,352.3312291,6116.863072,4414.557607,1702.305465,7129.410912,5065.352508,2064.058404,7107.270554,6560.762068,546.508486,8851.455158,6929.006533,1922.448625,9184.7389,7766.722428,1418.016472,10322.00768,8679.576174,1642.431506,9572.511634,7874.291571,1698.220062,11387.72974,7506.963768,3880.765968,7917.728568,7053.524065,864.2045025,7712.84062,6161,1551.84062,6002.276468,4879.851911,1122.424558,7537.306679,5843.238264,1694.068415,6652.316097,4819.782619,1832.533478,5969.729863,5365.406806,604.3230573,7315.767758,5981.31414,1334.453617,8038.033295,6311.457192,1726.576103,8513,6464,2049,5053.074645,4454.094854,598.9797906,5742.215141,4468.380492,1273.83465,6104.114837,5271.022059,833.0927783,6054.61617,5148.09293,906.5232395,6144.647853,4620.789561,1523.858292,5256.316989,4189.735177,1066.581812,6342.322862,5035.770366,1306.552496
Mar,NA,NA,NA,4469.39975,4018.533923,450.8658266,7309.400642,6752.504597,556.8960443,7232.117269,5856.505163,1375.612106,6801.125543,6072.565279,728.5602644,7662.648089,6338.004402,1324.643687,7878.912254,6743.091695,1135.820559,10891.47091,9428.42679,1463.044124,10233.64939,8281.471981,1952.177409,8375.244807,7343.246064,1031.998743,7973.704239,6836.82175,1136.882489,8662.247286,7143,1519.247286,6764.568254,5273.946126,1490.622128,14825.89264,7420.793558,7405.099083,7093.171426,5984.475787,1108.695639,6484.58142,5795.393501,689.1879189,7127.785297,5950.301456,1177.483841,8435.682198,7061.610192,1374.072005,8379,6879,1500,5498.023272,4324.686398,1173.336874,5729.073817,4523.325634,1205.748183,9666.58051,8525.122569,1141.457941,6581.880382,5326.864135,1255.016247,6664.163471,5656.719199,1007.444272,5424.877191,4531.239597,893.6375946,6289.626366,5216.132704,1073.493662
Apr,NA,NA,NA,4726.229855,4443.583723,282.6461312,6311.953852,5435.918546,876.0353057,5983.759491,5704.033753,279.7257374,6562.730178,6076.849278,485.8809001,7488.569377,6873.253009,615.316368,7759.920776,7126.881335,633.0394408,11657.24316,9812.12834,1845.114821,7773.950782,7270.828955,503.1218268,8563.439194,7279.222974,1284.21622,7273.345407,6837.990845,435.3545622,6805.46057,5896,909.4605703,6604.685189,4851.095998,1753.58919,7933.246975,6709.158485,1224.08849,6086.653932,4974.906122,1111.74781,6098.938037,5289.788333,809.1497035,6322.575427,5356.010401,966.5650255,7969.595315,6683.366777,1286.228538,6280,5319,961,5148.464062,4406.8266,741.6374614,5476.293123,4715.530959,760.7621638,6382.356537,5055.36833,1326.988207,6319.367065,4701.593054,1617.774011,5696.39887,4296.08895,1400.309919,5550.373235,4601.093581,949.2796549,4774.420464,3784.36963,990.0508334
May,NA,NA,NA,6085.077242,5810.467344,274.609898,6031.503219,5583.825646,447.6775729,5663.751517,4986.053011,677.6985066,5749.018053,5481.721532,267.2965216,5926.839824,5302.758174,624.0816496,7486.145985,7090.151503,395.9944826,9278.144204,7991.025637,1287.118567,7893.724631,6965.22975,928.4948813,6430.091786,6007.903383,422.1884033,6692.903105,6244.704919,448.1981862,6820.652492,5941,879.6524921,6594.901241,5385.703037,1209.198204,6487.122913,5414.211484,1072.911429,6119.206916,5026.524544,1092.682372,5736.498926,4920.266205,816.232721,5425.343963,4907.894958,517.4490045,7231.652602,6055.774577,1175.878025,6976,5723,1253,5023.762102,4298.216041,725.5460617,5873.430472,4387.685677,1485.744795,6036.528453,4492.849816,1543.678637,5638.703531,4125.772359,1512.931173,5476.749612,4619.245536,857.5040765,5924.690189,4679.583508,1245.106681,5280.055324,4179.617566,1100.437757
Jun,NA,NA,NA,4957.179722,4283.934262,673.2454603,6284.897731,5241.237134,1043.660597,6715.215546,4638.422656,2076.79289,6260.923708,5746.947318,513.9763892,7484.707919,6801.766838,682.941081,8342.961055,7995.47534,347.4857155,8668.868037,6323.205517,2345.662521,5847.681775,5534.589805,313.0919704,7356.422215,6827.771372,528.650843,6619.928527,6045.696177,574.2323495,6900.30388,5869,1031.30388,6933.553418,5507.494563,1426.058854,8090.733436,6909.338711,1181.394726,6113.75391,5706.81161,406.9423,7009.975197,5597.342977,1412.63222,7652.367083,6418.420431,1233.946652,9595.333832,7405.81113,2189.522702,7217,5807,1410,5413.43098,5011.882085,401.5488951,5824.25892,5319.691122,504.5677977,5736.425291,5126.492262,609.9330292,6459.027207,5405.033502,1053.993705,7037.248715,4949.295938,2087.952777,4956.633085,4127.915084,828.7180015,6401.518303,3612.933134,2788.585169
Jul,NA,NA,NA,4588.705959,3443.094234,1145.611725,7061.940461,6234.893604,827.0468574,5307.924631,5139.354409,168.5702211,6881.251307,5937.345319,943.9059883,8197.212704,7634.550886,562.6618188,6524.100622,6086.852991,437.2476309,8892.966626,7005.338535,1887.628091,7541.941134,6246.347563,1295.59357,8484.758501,6521.175393,1963.583107,7677.523723,6562,1115.523723,7412.423074,6273.4,1139.023074,7239.97429,5756.257127,1483.717163,6798.153163,6458.176365,339.9767983,6618.695462,6192.290139,426.4053225,7319.173241,6255.754889,1063.418351,9107.901252,7122.298356,1985.602896,8298.279664,7352.598919,945.6807458,6011,5335,676,5485.886384,4724.252268,761.6341166,6232.972854,5590.624939,642.3479149,6523.145111,5503.900496,1019.244615,6138.163662,5285.740145,852.4235168,6212.179005,5511.587391,700.5916137,5539.515439,4878.380837,661.1346027,4098.614238,3548.350975,550.2632631
Aug,NA,NA,NA,5358.280699,4206.009393,1152.271306,6592.199638,6073.833801,518.3658368,5351.361095,5196.177743,155.1833528,5958.090045,5669.809891,288.280154,8087.091928,7347.388883,739.7030443,8287.973158,7307.934297,980.0388607,6795.15298,5595.401552,1199.751427,7005.746608,6452.713072,553.0335362,6340.221583,5789.90075,550.320833,6500.528454,5852,648.5284538,6875.005319,5953.2,921.8053193,10483.72343,6672.358009,3811.365417,7333.564454,6502.388976,831.1754788,6091.11685,5265.294697,825.8221531,6232.344621,5640.549841,591.7947799,7840.394562,6225.725329,1614.669232,8684.16492,7556.109658,1128.055262,6319,5633,686,5071.772059,4470.80337,600.9686895,6235.121085,5460.000289,775.1207963,5680.089914,4553.132329,1126.957584,6592.548947,5264.922797,1327.62615,6241.805794,4999.128844,1242.67695,5632.382417,4422.294443,1210.087974,4566.993089,3101.122844,1465.870245
Sep,NA,NA,NA,2816.42534,2686.665734,129.7596054,6494.697839,5099.573906,1395.123933,6646.185495,5619.647423,1026.538072,4672.287445,4229.122823,443.1646223,6674.677581,6271.512918,403.1646632,6465.674682,6101.947662,363.7270196,6684.588472,6381.651268,302.9372039,7284.817671,5994.500148,1290.317523,6402.421152,5391.345222,1011.07593,7380.060315,6262,1118.060315,4372.951806,3911,461.9518058,5391.697752,4658.691672,733.0060793,5556.15949,4656.525799,899.6336909,5120.646657,4467.916016,652.7306409,5172.682448,4916.745103,255.9373453,6174.45366,5411.527203,762.9264569,7057.318669,6025.178955,1032.139713,5537,4337,1200,4718.828821,4256.500724,462.3280968,5663.741348,4444.886427,1218.854921,5608.607354,4446.180015,1162.427339,5544.676576,4572.248173,972.4284028,6392.464997,4103.924338,2288.540658,5784.861267,3818.468006,1966.393261,3658.882923,2537.062892,1121.820031
Oct,NA,NA,NA,5217.474287,4071.32889,1146.145398,6635.655592,6299.613401,336.0421908,5945.085842,5021.755014,923.3308287,6027.03965,5692.436861,334.6027885,8165.055756,7087.056106,1077.999651,8823.034228,6724.682943,2098.351285,9224.982283,7316.551947,1908.430335,8745.824048,7883.615726,862.2083222,10431.85937,9170.960651,1260.898718,8787.536587,7977,810.5365871,7085.824658,6748,337.8246582,6884.496678,6015.168793,869.3278847,6068.504432,5534.153956,534.3504769,6098.982525,5445.39734,653.5851843,6013.942192,5317.158511,696.7836816,14243.6046,5744.814897,8498.7897,9103.42608,6898.409965,2205.016115,6313,5212,1101,4301.052907,3909.057409,391.9954976,5340.097461,4650.291171,689.8062895,5607.752657,4677.307476,930.4451816,5212.717309,4596.550596,616.1667136,5883.029573,4956.500856,926.528717,5412.142719,4433.912557,978.2301624,3579.826882,2910.173794,669.6530885
Nov,NA,NA,NA,4968.002816,3535.728125,1432.274691,7457.757589,5679.79061,1777.966979,5194.445929,4559.094183,635.3517461,7201.062741,6872.602445,328.4602962,7664.194434,6588.188945,1076.005489,6983.897252,6140.368825,843.5284272,6479.135686,5823.281145,655.8545402,8219.866944,6577.195077,1642.671867,6880.519864,6327.856314,552.6635499,6246.43896,5132,1114.43896,6345.489511,5487,858.4895109,6045.958273,5036.088777,1009.869496,5154.006384,4662.598128,491.4082561,5357.982051,4749.840898,608.1411526,5638.640633,5011.910433,626.7302006,6606.571116,5899.090802,707.4803137,7806.669949,6418.582562,1388.087387,5170,4398,772,4296.234231,3688.734849,607.4993825,4918.25227,4285.832703,632.419567,5025.261704,4429.201801,596.0599035,5317.462523,4308.163795,1009.298728,5507.418542,4395.630027,1111.788515,5408.9445,4379.149907,1029.794593,3450.006009,2584.829991,865.176018
Dec,NA,NA,NA,4164.62346,3961.016744,203.6067161,6083.723634,5669.452479,414.2711548,4929.545897,4285.431861,644.1140363,6754.862975,5833.9394,920.9235754,7958.885916,6847.218982,1111.666934,7501.889957,6487.286109,1014.603848,7589.765285,5589.500894,2000.264392,9053.331509,6926.455313,2126.876196,6617.819435,5951.902797,665.9166381,8884.033774,6432,2452.033774,7604.326218,6529,1075.326218,6284.751373,5620.052465,664.6989073,7178.710649,5963.817835,1214.892814,6297.947251,5494.099577,803.8476743,5910.736738,5674.554412,236.1823257,9429.577698,6907.435975,2522.141723,9587.525041,6905.325002,2682.200039,5891,4446,1445,5739.898801,4719.386079,1020.512722,6922.411356,5282.422344,1639.989012,6850.481861,4888.769433,1961.712428,6433.927388,5254.793041,1179.134347,6751.657783,5388.909061,1362.748723,7233.006488,5909.573265,1323.433223,4281.7261,3371.049768,910.6763326
KAUA'I,1228849.543,1034540.598,194308.9458,1182326.331,964342.7565,217983.5742,881730.3428,689876.2039,191854.1389,576365.7,423948.9288,152416.7712,860718.751,701573.1342,159145.6168,929150.0805,754624.6661,174525.4144,975436.3453,790505.4903,184930.8549,997086.719,820379.5588,176707.1603,1078399.582,881571.4151,196828.1667,1089288.605,929657.0295,159631.575,1074821.435,884407.6611,190413.774,1008697.785,839368.3,169329.4851,1005897.288,849912.5736,155984.7144,975866.9848,861580.3004,114286.6844,1020921.31,906104.8862,114816.4233,1090147.411,988304.1941,101843.2172,1204132.133,1089586.982,114545.1515,1299044.953,1183489.649,115555.3042,1030647,940777,89870,928112.1417,856599.494,71512.64774,964723.8392,880358.068,84365.77118,1011499.544,914422.6636,97076.8804,1084680.977,977820.1052,106860.8722,1114354.246,987817.5754,126536.6704,1119972.891,988311.7769,131661.1141,1173752.034,1028294.077,145457.9576
Jan,94465.11655,74593.62168,19871.49486,91624.43769,68233.6871,23390.75059,87502.64461,66245.73242,21256.9122,32160.00523,20666.56975,11493.43548,69400.73152,46541.02024,22859.71128,67185.55766,57159.56513,10025.99253,75984.79348,56262.55971,19722.23377,73168.05019,57922.20412,15245.84608,74767.86345,57893.80005,16874.0634,79862.14661,65489.56806,14372.57855,75188.21051,56874,18314.21051,76883.51934,60810,16073.51934,69895.6617,56690.6617,13205,75128.36495,62029.41463,13098.95032,77027.1603,65913.89783,11113.26247,80163.48468,69200.45893,10963.02576,92798.88567,80891.06303,11907.82264,98624.03363,85855.9167,12768.11694,94664,83889,10775,70860.30242,64342.17214,6518.130277,71048.52124,64208.05189,6840.46935,75582.44216,67428.36351,8154.078653,83300.17579,71556.68811,11743.48768,92093.66741,77355.46938,14738.19802,92591.29841,79464.87013,13126.42828,97695.23329,79402.10803,18293.12526
Feb,98499.234,79292.86606,19206.36794,76135.16036,62641.1834,13493.97696,77022.96142,60096.43771,16926.52371,31398.60353,20841.40981,10557.19371,72532.50273,54098.62951,18433.87322,69941.18478,59154.21272,10786.97207,73686.03079,66047.02959,7639.001206,74549.83328,62398.20146,12151.63182,82890.08452,63897.26972,18992.81481,87418.16953,71840.76171,15577.40782,85256.11566,68954.75736,16301.35829,86029.86934,67187.7,18842.16934,77845.89011,63978.74157,13867.14854,75543.43511,61913.47467,13629.96044,82139.13472,66977.75511,15161.37962,81677.84037,71028.59265,10649.24772,87326.43157,77882.3418,9444.089767,93491.12821,83452.40384,10038.72436,90236,81598,8638,71532.00082,65283.399,6248.601823,69780.80597,61729.95703,8050.848934,76819.02496,67464.382,9354.642958,81617.75313,72640.61103,8977.142095,88562.28087,76760.03353,11802.24735,82926.39982,70957.73956,11968.66025,86269.67857,74232.50991,12037.16866
Mar,103519.5432,85787.19963,17732.34357,95930.4795,81363.24301,14567.23649,91785.54429,73700.07241,18085.47188,43407.52902,26459.68086,16947.84815,70268.73081,58646.72881,11622.002,77549.56704,61805.52038,15744.04666,78704.93694,65352.21385,13352.72309,86564.73834,72342.70764,14222.0307,91661.41982,72147.96137,19513.45845,93051.89269,76756.08667,16295.80603,93611.91425,77867.33214,15744.58211,90565.45564,75656.6,14908.85564,86338.26958,70492.33511,15845.93448,81064.81854,72615.06704,8449.751496,83131.27817,71802.42297,11328.8552,90945.39835,81415.32378,9530.074575,97119.81994,84250.75743,12869.06252,112049.4638,100423.7093,11625.75456,98679,89636,9043,73010.72454,65665.85071,7344.873834,79858.36497,71281.45066,8576.914306,82260.83182,74051.71943,8209.112382,93530.24134,83317.90724,10212.3341,94697.54012,84375.51412,10322.026,92947.23798,80925.59342,12021.64456,103456.8566,86067.31637,17389.5402
Apr,102377.807,84862.58966,17515.21737,101985.8498,86053.88586,15931.9639,93797.27601,74500.77095,19296.50507,40840.5585,29597.68034,11242.87816,69053.48345,58145.76256,10907.72089,65976.13179,58822.62123,7153.510569,75393.14181,65619.96738,9773.174432,97084.483,69915.99068,27168.49232,90300.7579,74182.96502,16117.79288,88834.27675,76773.31241,12060.96434,89957.55443,75056.29889,14901.25554,80670.86061,67725,12945.86061,75726.80894,65213.72902,10513.07992,76594.54363,70088.61987,6505.923752,83140.86217,74031.42369,9109.438478,82238.448,75511.71399,6726.734009,89586.16714,83297.1626,6289.004538,103346.5015,95747.80111,7598.700375,83227,76291,6936,76053.54682,69695.92609,6357.620731,76508.46789,68315.82409,8192.643801,83749.85966,75070.87339,8678.986268,86965.66528,77624.93231,9340.732977,87642.62764,77780.32261,9862.305035,89283.24406,77213.40568,12069.83838,93007.89019,79994.41126,13013.47893
May,104602.9027,91096.88238,13506.0203,103337.916,88651.04735,14686.86869,98215.93333,77564.22666,20651.70666,39504.81377,29727.35752,9777.45625,70867.35907,57057.44722,13809.91184,68525.60823,60810.68148,7714.926747,82837.72727,67216.9248,15620.80247,80464.63732,65440.24809,15024.38922,92272.43581,74540.53959,17731.89622,87641.55625,77148.06306,10493.49319,91159.1298,76207.49424,14951.63556,85806.00405,69574,16232.00405,84723.38148,74709.05872,10014.32276,80759.37328,72386.20399,8373.169289,82779.55346,73851.34913,8928.204328,83263.00162,75534.58358,7728.418044,83846.87017,77985.77805,5861.092121,106490.2469,99488.484,7001.762936,87584,81238,6346,81848.5017,78118.21591,3730.285785,77699.71096,71867.43797,5832.272987,82091.93101,73660.35124,8431.579777,85173.58787,79282.62669,5890.961172,90382.28082,82908.43614,7473.84468,92363.67866,84534.38797,7829.290691,98417.46869,88853.79025,9563.678447
Jun,113941.6569,98589.32374,15352.33312,110432.9605,93976.78795,16456.17258,102138.6282,83863.29298,18275.33526,54815.21095,35822.87145,18992.3395,74317.26061,62196.22228,12121.03833,82167.18114,68931.47406,13235.70707,87229.4034,75092.11282,12137.29058,88850.96717,76151.8334,12699.13377,97335.10106,82439.71928,14895.38178,91201.54754,81634.0341,9567.513441,99137.84635,84813.77844,14324.06791,103850.0434,84150,19700.0434,93099.62289,81885.07467,11214.54822,89837.52499,83270.43095,6567.094046,89190.68733,82009.67624,7181.011097,98102.44701,91551.88077,6550.566237,114494.6532,105788.9043,8705.748893,124637.4116,115366.0995,9271.312094,96018,89150,6868,87719.10908,82627.86216,5091.246924,92569.27099,87727.35653,4841.914464,92504.82829,85931.34399,6573.484304,101904.9867,93778.01132,8126.975344,105546.0689,96201.6925,9344.376382,104708.2121,95437.89013,9270.321929,110804.6395,100979.0652,9825.574253
Jul,114445.6372,99462.76485,14982.87231,114486.5659,88943.3489,25543.21705,110821.5778,85975.8048,24845.77299,55149.49951,42420.91341,12728.5861,79483.9303,67385.40601,12098.52428,87866.47222,70017.30581,17849.16641,93231.12403,75049.75418,18181.36985,89629.969,77643.90244,11986.06656,102066.022,88395.33016,13670.69189,105538.4227,95313.27725,10225.14542,105481.1736,89669,15812.17362,107647.7281,89514,18133.72809,97973.74111,87203.9757,10769.76541,97409.75185,90347.89871,7061.853137,107258.6172,98688.97404,8569.643212,110955.7842,102696.7895,8258.994702,124742.098,117008.8653,7733.232639,129383.4898,120905.7303,8477.759526,100029,92481,7548,95422.17274,89654.16109,5768.011655,100833.8195,94243.26234,6590.557201,102443.7699,94624.86422,7818.905709,103443.9322,95043.44801,8400.484229,108842.1941,99599.97142,9242.222635,113115.7539,102049.7277,11066.02613,116420.6652,106687.9751,9732.690142
Aug,116167.2248,98558.94556,17608.27923,108884.3263,91504.01136,17380.31496,108263.692,85678.52012,22585.17188,52074.26226,40078.68243,11995.57983,74310.24616,62943.24483,11367.00132,88350.82094,70232.93098,18117.88996,87533.11193,73614.73055,13918.38138,89072.43458,75461.28241,13611.15217,95100.70777,81780.89197,13319.81579,100203.487,86610.41643,13593.07061,97226.8196,81769,15457.8196,99627.22846,80651,18976.22846,96463.50465,81739.3745,14724.13015,95974.79128,84527.56183,11447.22946,94801.56007,85979.40436,8822.155707,102233.5734,93435.78327,8797.790087,110954.1846,103107.0505,7847.134121,123184.9398,112309.6319,10875.30792,91451,85081,6370,86317.11816,80407.61947,5909.498694,90773.79664,84525.05108,6248.74556,89228.06139,82225.42905,7002.632339,100502.6627,90359.53467,10143.12804,102012.5943,92806.90651,9205.68781,101319.224,89792.8254,11526.39858,103924.0055,91859.10264,12064.90282
Sep,95802.79504,84971.22496,10831.57008,94811.49245,79520.04572,15291.44672,49725.1573,39698.38817,10026.76914,53883.13434,40132.02782,13751.10652,64891.53259,53039.40728,11852.12531,75891.97735,59023.47901,16868.49833,72230.25968,61712.56021,10517.69947,77153.53602,64476.12066,12677.41536,86650.55138,72845.68161,13804.86977,85030.60008,72333.38201,12697.21807,86041.78783,69497,16544.78783,63443.74739,56246,7197.74739,76460.50339,66031.67538,10428.82801,72338.68479,64063.8018,8274.882992,78872.14964,70747.18255,8124.967096,89067.6292,81585.67727,7481.951925,95728.9492,88236.2967,7492.652497,99718.8425,91425.80532,8293.037178,70419,64811,5608,71500.85907,66654.67432,4846.184752,73645.739,67143.08673,6502.65227,81386.40445,73100.5533,8285.85115,83743.06564,76280.13852,7462.927113,84074.01799,72777.20723,11296.81076,81245.18616,72755.44788,8489.738272,85284.17379,75014.24442,10269.92937
