"","State_FIPS_Code","County_FIPS_Code","Premature.death.Value","Poor.or.fair.health.Value","Poor.physical.health.days.Value","Poor.mental.health.days.Value","Low.birthweight.Value","Adult.smoking.Value","Adult.obesity.Value","Food.environment.index.Value","Physical.inactivity.Value","Access.to.exercise.opportunities.Value","Excessive.drinking.Value","Alcohol.impaired.driving.deaths.Value","Sexually.transmitted.infections.Value","Teen.births.Value","Primary.care.physicians.Value","Mental.health.providers.Value","Preventable.hospital.stays.Value","Population.estimate.Value","Percent.of.population.below.18.years.of.age","Percent.of.population.aged.65.years.and.older","Percent.of.population.that.is.non.Hispanic.African.American","Percent.of.population.that.is.American.Indian.or.Alaskan.Native","Percent.of.population.that.is.Asian","Percent.of.population.that.is.Native.Hawaiian.or.Other.Pacific.Islander","Percent.of.population.that.is.Hispanic","Percent.of.population.that.is.non.Hispanic.White","Population.that.is.not.proficient.in.English.Value","Percent.of.population.that.is.female","Population.living.in.a.rural.area.Value","Diabetes.Value","Other.primary.care.providers.Value"
"2224","40","117","12,004",0.188,4.4,4.3,0.07,0.195,0.339,7.6,0.361,0.235,0.126,0.136,"352.1",50.1,18,"134",63.59,"16,401",0.242,0.181,0.009,0.133,0.004,0,0.027,0.773,0.004,0.501,0.811,0.125,"67"
"2225","40","119","7,880",0.203,4.6,4.4,0.06,0.22,0.296,5.5,0.263,0.715,0.144,0.2,"588.0",21.1,63,"224",60.7,"80,264",0.194,0.111,0.037,0.053,0.045,0.001,0.045,0.773,0.008,0.489,0.337,0.085,"40"
"2226","40","121","10,765",0.213,4.6,4.5,0.09,0.223,0.326,5.6,0.363,0.454,0.126,0.14,"390.7",68.8,60,"666",71.97,"44,626",0.222,0.181,0.035,0.146,0.005,0.001,0.046,0.702,0.004,0.492,0.519,0.128,"83"
"2227","40","123","9,211",0.214,4.7,4.7,0.08,0.215,0.364,6.5,0.336,0.666,0.126,0.378,"545.3",53.3,74,"539",48.02,"38,005",0.238,0.157,0.024,0.182,0.008,0,0.048,0.674,0.004,0.512,0.536,0.115,"121"
"2228","40","125","10,383",0.197,4.4,4.5,0.07,0.214,0.364,6.6,0.299,0.73,0.125,0.253,"530.0",55,44,"231",56.03,"71,811",0.243,0.156,0.03,0.132,0.007,0.001,0.049,0.732,0.006,0.523,0.507,0.117,"57"
"2229","40","127","11,504",0.225,4.9,4.7,0.09,0.217,0.312,5.5,0.333,0.346,0.11,0.345,"517.6",67.8,27,"1,043",121.13,"11,125",0.216,0.222,0.009,0.174,0.003,0,0.032,0.732,0.005,0.51,1,0.155,"72"
"2230","40","129","8,810",0.171,4.1,4,0.05,0.177,0.313,6.5,0.373,0.004,0.129,0.364,"132.5",64.7,27,"",47.43,"3,761",0.257,0.183,0.005,0.066,0.005,0.001,0.069,0.844,0.007,0.495,1,0.115,"27"
"2231","40","131","7,008",0.168,4.1,3.9,0.08,0.178,0.32,7.5,0.3,0.534,0.134,0.329,"296.5",33.9,45,"212",69.56,"89,815",0.245,0.154,0.012,0.132,0.013,0.001,0.042,0.727,0.006,0.502,0.503,0.105,"32"
"2232","40","133","12,637",0.235,5.1,4.8,0.08,0.255,0.36,6.6,0.387,0.464,0.114,0.412,"569.7",61.5,39,"267",69.77,"25,421",0.255,0.17,0.045,0.191,0.004,0.001,0.045,0.656,0.006,0.509,0.647,0.143,"71"
"2233","40","135","10,766",0.252,5.3,4.9,0.08,0.238,0.374,6.5,0.341,0.33,0.119,0.419,"301.9",65.3,32,"256",76.14,"41,358",0.241,0.169,0.019,0.213,0.006,0.001,0.038,0.642,0.004,0.506,0.666,0.139,"27"
"2234","40","137","9,738",0.199,4.4,4.2,0.08,0.197,0.328,7.2,0.354,0.612,0.125,0.395,"299.2",56.5,60,"88",54.53,"44,493",0.238,0.18,0.02,0.056,0.006,0.001,0.071,0.809,0.009,0.513,0.433,0.119,"72"
"2235","40","139","7,391",0.248,4.4,3.9,0.06,0.179,0.313,5.3,0.291,0.556,0.135,0.1,"279.1",76.1,41,"156",62.69,"21,853",0.276,0.105,0.029,0.019,0.032,0.004,0.459,0.467,0.139,0.468,0.451,0.107,"23"
"2236","40","141","9,490",0.242,4.9,4.4,0.07,0.209,0.343,6.1,0.362,0.409,0.112,0.333,"600.9",60.8,26,"131",80.78,"7,628",0.244,0.182,0.075,0.041,0.004,0.002,0.254,0.608,0.026,0.501,0.512,0.142,"66"
"2237","40","143","8,640",0.167,3.9,4,0.09,0.182,0.302,6.5,0.287,0.907,0.143,0.39,"553.1",50.3,111,"421",52.15,"629,598",0.256,0.13,0.104,0.067,0.028,0.001,0.118,0.637,0.031,0.513,0.048,0.104,"76"
"2238","40","145","7,809",0.167,4.1,4,0.07,0.175,0.343,7.3,0.313,0.675,0.139,0.348,"262.6",33.5,37,"125",60.88,"75,702",0.251,0.149,0.037,0.103,0.016,0.001,0.056,0.724,0.006,0.505,0.375,0.107,"18"
"2239","40","147","8,809",0.178,4.2,4.1,0.07,0.184,0.293,6.6,0.287,0.656,0.124,0.393,"280.8",46.2,54,"302",30.96,"51,937",0.237,0.186,0.025,0.106,0.017,0,0.057,0.74,0.006,0.514,0.239,0.12,"67"
"2240","40","149","8,708",0.157,4,4,0.08,0.189,0.414,6.2,0.338,0.441,0.135,0.269,"232.3",56.5,26,"52",91.91,"11,547",0.258,0.165,0.009,0.039,0.003,0,0.096,0.839,0.01,0.498,0.753,0.109,""
"2241","40","151","7,496",0.169,4,3.9,0.08,0.186,0.323,6.8,0.367,0.795,0.151,0.188,"702.0",41.2,88,"409",47.38,"9,288",0.203,0.161,0.032,0.029,0.012,0.001,0.064,0.842,0.002,0.462,0.367,0.096,"65"
"2242","40","153","9,668",0.183,4.1,3.9,0.08,0.189,0.386,7.5,0.29,0.751,0.151,0.367,"321.2",82.1,38,"334",81.06,"21,529",0.258,0.139,0.019,0.034,0.009,0.001,0.121,0.807,0.009,0.47,0.435,0.1,"56"
"2244","41","001","6,277",0.145,4.1,4.1,0.07,0.159,0.261,6,0.233,0.703,0.185,0.118,"163.4",38.5,81,"249",31.11,"16,059",0.194,0.247,0.005,0.013,0.006,0.001,0.039,0.916,0.007,0.495,0.41,0.116,"81"
"2245","41","003","4,753",0.13,3.8,4,0.06,0.148,0.197,7.1,0.132,0.86,0.232,0.32,"399.2",8.5,127,"640",25.28,"86,316",0.169,0.143,0.01,0.009,0.06,0.003,0.07,0.821,0.013,0.499,0.188,0.08,"87"
"2246","41","005","5,058",0.108,3.6,3.5,0.06,0.126,0.255,8,0.152,0.923,0.206,0.291,"227.4",17.4,86,"210",31.74,"394,972",0.222,0.162,0.009,0.011,0.042,0.003,0.084,0.831,0.021,0.508,0.181,0.087,"40"
"2247","41","007","8,469",0.134,3.8,4,0.06,0.167,0.29,6.7,0.166,0.886,0.208,0.179,"244.0",29.2,75,"211",48.82,"37,474",0.196,0.193,0.007,0.013,0.016,0.003,0.081,0.861,0.021,0.506,0.39,0.1,"69"
"2248","41","009","6,505",0.13,3.8,3.8,0.06,0.162,0.321,7.6,0.194,0.731,0.2,0.217,"243.5",25.7,34,"200",34.8,"49,459",0.224,0.171,0.006,0.014,0.01,0.002,0.046,0.893,0.006,0.503,0.436,0.096,"55"
"2249","41","011","8,463",0.148,4.2,4.2,0.06,0.169,0.283,6.9,0.202,0.782,0.176,0.404,"271.9",36.9,87,"227",47.83,"62,475",0.185,0.24,0.005,0.029,0.012,0.002,0.06,0.859,0.005,0.507,0.384,0.12,"75"
"2250","41","013","5,943",0.149,4.2,4.2,0.06,0.172,0.265,6.8,0.188,0.638,0.171,0,"217.1",31.4,43,"362",37.32,"20,998",0.194,0.242,0.002,0.016,0.007,0.001,0.074,0.886,0.006,0.506,0.48,0.123,"57"
"2251","41","015","9,822",0.131,3.9,3.9,0.06,0.153,0.29,6.9,0.189,0.943,0.176,0.222,"161.8",30.4,67,"175",32.26,"22,335",0.155,0.313,0.004,0.023,0.01,0.001,0.065,0.871,0.002,0.507,0.387,0.124,"76"
"2252","41","017","5,259",0.123,3.5,3.8,0.06,0.149,0.233,7.2,0.146,0.871,0.205,0.328,"322.3",25.9,104,"345",23.66,"170,388",0.213,0.183,0.004,0.011,0.011,0.002,0.078,0.879,0.012,0.507,0.276,0.09,"94"
"2253","41","019","8,109",0.161,4.2,4.1,0.06,0.175,0.31,6.2,0.193,0.679,0.19,0.216,"270.6",39.2,61,"201",35.04,"106,972",0.195,0.236,0.004,0.02,0.011,0.002,0.052,0.887,0.004,0.507,0.412,0.111,"64"
"2254","41","021","",0.114,3.5,3.6,NA,0.133,0.274,5.8,0.185,0.82,0.193,NA,"",NA,0,"104",40.02,"1,932",0.198,0.241,0.002,0.014,0.006,0.007,0.065,0.891,0,0.499,1,0.105,"207"
"2255","41","023","5,009",0.135,4,4.1,0.06,0.151,0.259,5.4,0.192,0.647,0.177,0.167,"259.7",31.8,110,"153",39.42,"7,180",0.184,0.273,0.002,0.014,0.006,0.002,0.034,0.921,0.006,0.505,1,0.122,"84"
"2256","41","025","9,426",0.159,4.4,4.4,0.07,0.174,0.304,5.8,0.198,0.539,0.183,0.333,"346.6",28.8,56,"351",50.6,"7,126",0.203,0.225,0.005,0.039,0.004,0,0.049,0.878,0.01,0.494,0.443,0.12,"126"
"2257","41","027","5,164",0.148,3.9,3.8,0.05,0.147,0.245,8.8,0.168,0.894,0.205,0.267,"212.5",29.8,212,"271",31.38,"22,885",0.25,0.141,0.003,0.011,0.015,0.002,0.309,0.644,0.086,0.499,0.522,0.096,"66"
"2258","41","029","6,653",0.147,4.3,4.1,0.06,0.178,0.251,7.1,0.19,0.836,0.213,0.277,"357.1",34,90,"270",40.06,"210,287",0.21,0.202,0.007,0.015,0.014,0.003,0.12,0.821,0.019,0.514,0.201,0.101,"87"
"2259","41","031","9,635",0.174,4.5,4.3,0.07,0.183,0.311,6.6,0.19,0.585,0.189,0.333,"404.6",60.5,43,"126",27.03,"22,192",0.241,0.18,0.007,0.19,0.009,0.003,0.196,0.602,0.027,0.481,0.631,0.119,"63"
"2260","41","033","8,280",0.141,4.1,4.1,0.06,0.17,0.263,6.6,0.203,0.811,0.181,0.397,"308.7",33.8,84,"529",36.77,"83,599",0.196,0.248,0.005,0.015,0.01,0.002,0.07,0.876,0.003,0.512,0.45,0.117,"80"
"2261","41","035","8,621",0.165,4.2,4.3,0.08,0.176,0.29,6.1,0.195,0.677,0.191,0.431,"400.5",47.8,85,"257",35.66,"65,455",0.215,0.192,0.007,0.047,0.01,0.002,0.119,0.794,0.02,0.501,0.376,0.109,"63"
"2262","41","037","5,650",0.15,4.3,4.1,0.07,0.166,0.319,4.9,0.186,0.695,0.185,0.385,"205.9",26.3,51,"128",50.63,"7,838",0.185,0.23,0.006,0.022,0.011,0.001,0.078,0.857,0.006,0.469,0.633,0.118,"51"
"2263","41","039","6,436",0.131,3.6,3.9,0.06,0.154,0.273,7,0.155,0.911,0.215,0.272,"384.2",20.8,85,"643",30.34,"358,337",0.191,0.174,0.009,0.014,0.029,0.003,0.083,0.831,0.013,0.509,0.175,0.087,"59"
"2264","41","041","7,716",0.148,4.2,4.2,0.06,0.167,0.279,7.1,0.176,0.944,0.181,0.171,"218.8",38.1,58,"269",32.13,"46,406",0.17,0.249,0.006,0.04,0.013,0.002,0.085,0.833,0.015,0.514,0.376,0.119,"84"
"2265","41","043","6,287",0.159,4.2,4.2,0.06,0.17,0.323,6.7,0.204,0.734,0.201,0.25,"295.7",35.8,67,"119",40.52,"119,356",0.232,0.173,0.005,0.015,0.011,0.002,0.084,0.862,0.009,0.505,0.316,0.104,"24"
"2266","41","045","6,617",0.207,4.7,4.4,0.06,0.191,0.285,7.3,0.202,0.514,0.186,0.385,"401.6",65.3,46,"329",33.4,"30,359",0.252,0.158,0.012,0.02,0.018,0.002,0.331,0.617,0.054,0.455,0.484,0.115,"105"
"2267","41","047","6,113",0.154,4.2,4,0.06,0.154,0.333,7.6,0.164,0.832,0.184,0.345,"421.3",42.9,74,"289",31.1,"326,110",0.254,0.144,0.01,0.026,0.023,0.009,0.257,0.669,0.062,0.501,0.131,0.097,"45"
"2268","41","049","6,016",0.175,4.2,4,0.05,0.159,0.274,7.5,0.198,0.33,0.194,0.4,"213.4",42.3,35,"295",35.68,"11,187",0.28,0.145,0.005,0.018,0.007,0.003,0.351,0.606,0.099,0.488,0.459,0.108,"54"
"2269","41","051","6,103",0.142,3.8,4,0.06,0.166,0.205,7.2,0.132,0.99,0.24,0.371,"518.0",29,138,"628",34.85,"776,712",0.198,0.119,0.053,0.015,0.072,0.006,0.112,0.713,0.054,0.506,0.013,0.083,"87"
"2270","41","053","5,469",0.137,4,3.9,0.06,0.161,0.34,7.2,0.177,0.919,0.203,0.19,"354.9",24.4,56,"236",29.79,"77,916",0.233,0.171,0.006,0.025,0.02,0.003,0.13,0.795,0.023,0.517,0.199,0.092,"41"
"2271","41","055","",0.137,3.9,4,NA,0.153,0.275,6,0.205,0.069,0.186,0.364,"288.7",NA,0,"",NA,"1,710",0.18,0.248,0.004,0.023,0.002,0.001,0.068,0.894,0.015,0.504,1,0.113,"117"
"2272","41","057","6,694",0.151,4.2,4.1,0.07,0.162,0.273,7.1,0.19,0.912,0.189,0.333,"201.7",33.5,83,"205",40.66,"25,342",0.191,0.234,0.004,0.016,0.01,0.003,0.103,0.847,0.013,0.496,0.696,0.118,"67"
"2273","41","059","6,682",0.167,4.6,4.1,0.06,0.168,0.321,7.3,0.21,0.602,0.199,0.292,"377.5",53.2,51,"180",30.41,"76,705",0.258,0.141,0.008,0.043,0.011,0.002,0.257,0.673,0.056,0.477,0.291,0.097,"60"
"2274","41","061","6,438",0.141,4.2,4.1,0.08,0.165,0.271,5.8,0.187,0.755,0.197,0.273,"283.4",27.5,94,"202",50.66,"25,691",0.22,0.186,0.005,0.012,0.011,0.013,0.045,0.895,0.008,0.509,0.421,0.1,"82"
"2275","41","063","7,474",0.128,3.8,3.9,0.07,0.142,0.25,6.7,0.195,0.647,0.181,0.667,"117.3",15.1,147,"132",45.84,"6,820",0.183,0.267,0.005,0.009,0.005,0.001,0.028,0.935,0.002,0.511,1,0.114,"44"
"2276","41","065","7,621",0.154,4.1,4.1,0.05,0.161,0.269,6.4,0.177,0.703,0.192,0.2,"404.1",45,86,"243",49.42,"25,515",0.225,0.199,0.005,0.042,0.01,0.007,0.17,0.757,0.049,0.504,0.331,0.109,"118"
"2277","41","067","4,327",0.11,3.3,3.3,0.06,0.121,0.244,8.2,0.137,0.973,0.209,0.25,"331.8",22.7,90,"241",28.82,"562,998",0.243,0.119,0.019,0.011,0.099,0.005,0.163,0.678,0.047,0.507,0.056,0.078,"52"
"2278","41","069","",0.138,4,3.9,NA,0.141,0.265,3.1,0.206,0.339,0.166,0.25,"",NA,0,"145",NA,"1,375",0.156,0.332,0.001,0.017,0.007,0.003,0.052,0.887,0.012,0.492,1,0.126,"218"
"2279","41","071","5,727",0.144,4,4,0.05,0.162,0.299,7.8,0.18,0.808,0.211,0.343,"342.1",28.7,74,"307",41.5,"101,758",0.233,0.156,0.008,0.02,0.018,0.002,0.157,0.779,0.042,0.501,0.226,0.095,"43"
"2281","42","001","5,534",0.133,3.4,3.7,0.08,0.17,0.322,8.5,0.235,0.612,0.174,0.421,"182.3",25.4,56,"73",51.51,"101,714",0.206,0.183,0.016,0.004,0.009,0,0.066,0.897,0.015,0.507,0.537,0.102,"47"
"2282","42","003","6,857",0.142,3.5,3.8,0.08,0.187,0.258,7.3,0.228,0.949,0.211,0.311,"495.8",21.8,109,"266",60.16,"1,231,255",0.19,0.174,0.132,0.002,0.034,0,0.019,0.796,0.008,0.518,0.025,0.101,"124"
"2283","42","005","7,775",0.148,3.8,3.9,0.07,0.198,0.334,8,0.288,0.758,0.178,0.333,"213.4",29.1,48,"86",70.29,"67,785",0.197,0.201,0.009,0.001,0.003,0,0.007,0.973,0.003,0.504,0.675,0.109,"59"
"2284","42","007","7,750",0.142,3.5,3.9,0.07,0.186,0.304,6.9,0.281,0.859,0.159,0.316,"340.1",27.2,41,"80",54.58,"169,392",0.197,0.197,0.063,0.001,0.005,0,0.014,0.899,0.004,0.516,0.258,0.111,"59"
"2285","42","009","7,709",0.15,3.7,3.9,0.05,0.209,0.348,7.7,0.283,0.532,0.167,0.343,"125.7",27.6,33,"106",57.13,"48,946",0.207,0.205,0.006,0.002,0.003,0,0.011,0.97,0.003,0.501,0.838,0.115,"57"
"2286","42","011","6,197",0.165,3.7,3.9,0.08,0.198,0.308,8.3,0.245,0.886,0.164,0.348,"348.3",32.5,67,"118",51.94,"413,691",0.229,0.159,0.042,0.008,0.016,0.001,0.187,0.742,0.037,0.508,0.237,0.107,"63"
"2287","42","013","7,550",0.148,3.7,4.1,0.07,0.195,0.338,7.6,0.29,0.754,0.173,0.318,"313.1",31.8,84,"219",57.67,"125,955",0.206,0.193,0.018,0.001,0.007,0,0.012,0.95,0.004,0.512,0.234,0.112,"129"
"2288","42","015","6,576",0.14,3.8,4,0.07,0.194,0.327,7.9,0.253,0.442,0.167,0.353,"187.9",33.7,82,"65",82.69,"61,784",0.221,0.196,0.005,0.003,0.006,0,0.015,0.962,0.004,0.505,0.722,0.11,"160"
"2289","42","017","5,816",0.116,3.1,3.6,0.07,0.161,0.263,8.5,0.22,0.947,0.195,0.318,"179.9",11.3,89,"204",58.55,"626,685",0.214,0.167,0.038,0.003,0.046,0.001,0.049,0.853,0.015,0.51,0.088,0.094,"45"
"2290","42","019","6,047",0.123,3.4,3.7,0.07,0.179,0.288,8.3,0.221,0.786,0.183,0.291,"162.2",14,59,"129",51.73,"185,943",0.208,0.17,0.012,0.001,0.012,0,0.013,0.952,0.003,0.506,0.42,0.101,"63"
"2291","42","021","8,359",0.149,3.8,4.1,0.09,0.199,0.292,7.3,0.258,0.669,0.169,0.438,"230.3",27,84,"160",74.93,"137,732",0.193,0.204,0.033,0.001,0.006,0,0.015,0.931,0.003,0.508,0.32,0.113,"99"
"2292","42","023","6,393",0.143,3.7,4,0.06,0.189,0.276,7.5,0.266,0.927,0.161,0.571,"162.0",33,41,"",91.9,"4,805",0.175,0.238,0.004,0.004,0.004,0,0.007,0.972,0.001,0.505,0.474,0.119,"104"
"2293","42","025","8,279",0.143,3.7,4,0.08,0.197,0.359,7.9,0.263,0.786,0.167,0.358,"129.2",27.9,48,"54",74.57,"64,441",0.197,0.197,0.016,0.003,0.005,0.001,0.041,0.926,0.003,0.505,0.472,0.111,"42"
"2294","42","027","4,233",0.14,3.5,3.9,0.06,0.179,0.253,7.5,0.185,0.881,0.202,0.284,"272.0",5.7,79,"180",43.85,"158,742",0.154,0.124,0.036,0.002,0.056,0.001,0.029,0.864,0.009,0.476,0.322,0.079,"89"
"2295","42","029","4,774",0.109,2.8,3.4,0.07,0.144,0.239,8.4,0.174,0.874,0.191,0.435,"189.1",12.6,88,"197",47.91,"512,784",0.235,0.145,0.059,0.003,0.048,0.001,0.071,0.806,0.026,0.508,0.133,0.09,"61"
"2296","42","031","7,519",0.149,3.7,4.2,0.08,0.203,0.33,7.6,0.262,0.563,0.184,0.341,"224.5",18.2,49,"113",63.05,"38,821",0.189,0.18,0.011,0.002,0.007,0,0.007,0.964,0.003,0.512,0.766,0.106,"59"
"2297","42","033","7,139",0.158,3.8,4.1,0.07,0.21,0.329,7.6,0.267,0.486,0.165,0.25,"155.2",27.1,67,"223",60.79,"81,191",0.186,0.189,0.025,0.002,0.007,0,0.029,0.93,0.01,0.477,0.538,0.114,"110"
"2298","42","035","6,981",0.156,4,4,0.07,0.213,0.315,7.3,0.254,0.82,0.18,0.262,"179.7",19.1,55,"98",64.57,"39,745",0.203,0.172,0.017,0.001,0.006,0.001,0.014,0.952,0.006,0.51,0.457,0.099,"91"
"2299","42","037","6,427",0.15,3.7,4.1,0.09,0.207,0.349,7.7,0.25,0.716,0.177,0.345,"275.1",16.3,58,"54",67.34,"67,122",0.18,0.172,0.018,0.002,0.012,0,0.026,0.934,0.005,0.517,0.409,0.1,"48"
"2300","42","039","7,720",0.161,3.8,4.1,0.07,0.199,0.341,7.8,0.291,0.714,0.17,0.369,"243.2",26.1,64,"127",55.45,"87,175",0.214,0.183,0.018,0.002,0.006,0,0.012,0.95,0.004,0.511,0.637,0.111,"61"
"2301","42","041","5,323",0.117,3.2,3.6,0.06,0.173,0.264,8.3,0.181,0.857,0.181,0.286,"232.2",15.8,97,"181",44.86,"243,762",0.203,0.17,0.035,0.002,0.038,0,0.034,0.875,0.01,0.506,0.222,0.091,"82"
"2302","42","043","6,828",0.155,3.7,4,0.09,0.185,0.307,6.8,0.238,0.896,0.173,0.312,"557.0",37.5,99,"196",50.52,"271,453",0.225,0.153,0.172,0.004,0.037,0.001,0.083,0.682,0.021,0.516,0.133,0.113,"169"
"2303","42","045","6,964",0.139,3.6,3.8,0.09,0.186,0.251,7.7,0.21,0.935,0.186,0.301,"516.1",20.4,108,"236",55.32,"562,960",0.224,0.15,0.206,0.002,0.054,0,0.035,0.686,0.019,0.52,0.005,0.102,"58"
"2304","42","047","7,627",0.128,3.5,3.8,0.07,0.183,0.275,8.2,0.272,0.747,0.176,0.528,"101.4",25,41,"64",77.88,"31,194",0.198,0.205,0.004,0.002,0.004,0,0.008,0.976,0.001,0.499,0.557,0.106,"90"
"2305","42","049","7,277",0.144,3.4,4.1,0.08,0.215,0.307,7.2,0.261,0.845,0.186,0.393,"357.7",32.1,79,"173",45.5,"278,443",0.218,0.158,0.071,0.003,0.014,0,0.038,0.855,0.012,0.507,0.2,0.105,"107"
"2306","42","051","8,951",0.179,4.1,4.4,0.09,0.225,0.362,7,0.34,0.674,0.163,0.386,"222.6",40.5,43,"245",69.17,"134,086",0.195,0.194,0.047,0.002,0.004,0,0.011,0.923,0.002,0.507,0.479,0.126,"65"
"2307","42","053","",0.17,3.9,3.9,0.07,0.217,0.333,7.8,0.225,0.901,0.18,0.4,"117.4",21,NA,"53",70.29,"7,518",0.074,0.213,0.185,0.005,0.002,0,0.059,0.746,0.009,0.329,1,0.116,"27"
"2308","42","055","5,959",0.149,3.6,3.8,0.07,0.191,0.3,8,0.274,0.785,0.164,0.288,"207.6",34.1,65,"86",43.01,"152,892",0.229,0.182,0.033,0.003,0.011,0.001,0.05,0.89,0.014,0.51,0.404,0.105,"55"
"2309","42","057","7,205",0.141,3.6,4,0.07,0.192,0.329,7.8,0.27,0.556,0.178,0.259,"81.2",32.3,27,"41",73.27,"14,632",0.215,0.197,0.011,0.002,0.001,0,0.012,0.964,0.001,0.496,1,0.11,"89"
"2310","42","059","7,907",0.152,3.7,3.9,0.09,0.212,0.329,7.5,0.307,0.541,0.176,0.231,"181.2",32.1,50,"98",85.81,"37,843",0.191,0.171,0.034,0.002,0.004,0,0.014,0.935,0.004,0.481,0.668,0.104,"79"
"2311","42","061","6,872",0.151,3.7,3.9,0.07,0.202,0.295,7.9,0.265,0.64,0.173,0.264,"206.8",27,42,"85",59.16,"45,750",0.188,0.187,0.055,0.001,0.005,0,0.018,0.912,0.004,0.469,0.687,0.108,"46"
"2312","42","063","7,306",0.159,3.9,4,0.07,0.2,0.361,7.6,0.278,0.627,0.181,0.296,"294.7",12.7,52,"238",75.56,"87,706",0.183,0.171,0.028,0.002,0.012,0,0.014,0.937,0.007,0.499,0.601,0.1,"42"
"2313","42","065","7,399",0.149,3.8,4.3,0.08,0.215,0.29,7.9,0.302,0.568,0.172,0.286,"183.2",34.9,47,"69",73.65,"44,638",0.212,0.194,0.005,0.002,0.003,0,0.008,0.974,0.002,0.502,0.615,0.11,"63"
"2314","42","067","6,499",0.145,3.7,4,0.06,0.194,0.332,7.8,0.26,0.426,0.165,0.231,"112.4",22.4,36,"12",62.76,"24,796",0.226,0.198,0.007,0.003,0.005,0,0.031,0.949,0.012,0.501,0.823,0.11,"48"
"2315","42","069","7,868",0.154,3.8,4.1,0.09,0.197,0.3,7.7,0.246,0.919,0.167,0.319,"171.1",23.8,76,"136",65.9,"212,719",0.2,0.188,0.026,0.003,0.023,0.001,0.062,0.875,0.018,0.517,0.163,0.106,"99"
"2316","42","071","5,687",0.146,3.5,3.7,0.07,0.166,0.294,8.1,0.214,0.747,0.168,0.352,"192.9",25.2,75,"114",42,"533,320",0.241,0.164,0.034,0.004,0.022,0.001,0.098,0.832,0.022,0.511,0.213,0.1,"60"
"2317","42","073","8,077",0.143,3.8,4.1,0.09,0.192,0.325,6.8,0.246,0.774,0.166,0.269,"300.4",31.4,49,"106",78.11,"88,771",0.205,0.199,0.04,0.001,0.005,0,0.012,0.925,0.005,0.517,0.403,0.112,"44"
"2318","42","075","6,216",0.155,3.5,3.7,0.08,0.181,0.311,8.4,0.222,0.859,0.166,0.256,"283.2",32.5,65,"225",43.49,"136,359",0.229,0.184,0.019,0.003,0.013,0,0.114,0.843,0.023,0.509,0.266,0.102,"59"
"2319","42","077","6,184",0.163,3.8,3.9,0.08,0.183,0.285,8.1,0.223,0.875,0.171,0.297,"389.6",33.4,94,"167",56.47,"357,823",0.228,0.16,0.054,0.008,0.035,0.001,0.215,0.681,0.04,0.513,0.079,0.109,"125"
"2320","42","079","8,376",0.175,4,4,0.08,0.183,0.291,7.4,0.302,0.818,0.174,0.377,"273.8",29.5,80,"96",61.52,"318,829",0.196,0.19,0.035,0.004,0.012,0.001,0.091,0.851,0.021,0.507,0.2,0.112,"84"
"2321","42","081","6,629",0.138,3.5,3.9,0.07,0.203,0.299,7.2,0.25,0.752,0.175,0.429,"366.1",32.7,72,"121",48.28,"116,508",0.208,0.175,0.045,0.002,0.006,0.001,0.02,0.909,0.003,0.508,0.363,0.105,"124"
"2322","42","083","6,993",0.155,3.8,4.1,0.08,0.205,0.311,7.9,0.261,0.731,0.177,0.408,"333.9",35.9,49,"68",69.84,"42,554",0.201,0.182,0.025,0.003,0.006,0,0.021,0.937,0.004,0.488,0.635,0.111,"42"
"2323","42","085","7,415",0.148,3.7,4,0.08,0.222,0.334,7.5,0.272,0.845,0.164,0.323,"366.6",26.4,74,"153",62.21,"114,884",0.203,0.198,0.057,0.002,0.007,0,0.013,0.906,0.005,0.508,0.445,0.11,"63"
"2324","42","087","7,977",0.158,3.9,4.1,0.07,0.21,0.318,7.8,0.271,0.614,0.159,0.257,"269.4",35.8,49,"88",77.07,"46,552",0.226,0.203,0.007,0.001,0.005,0,0.013,0.964,0.014,0.509,0.505,0.116,"64"
"2325","42","089","6,670",0.172,3.8,3.9,0.09,0.194,0.27,7.6,0.248,0.83,0.169,0.392,"253.0",16.4,45,"90",63.33,"166,314",0.213,0.151,0.128,0.005,0.024,0.001,0.146,0.682,0.017,0.506,0.384,0.115,"64"
"2326","42","091","5,084",0.104,2.9,3.5,0.07,0.155,0.239,8.4,0.188,0.953,0.189,0.373,"237.2",12.5,147,"255",50.12,"816,857",0.22,0.164,0.09,0.002,0.074,0.001,0.048,0.771,0.021,0.514,0.029,0.09,"71"
"2327","42","093","7,424",0.128,3.4,3.7,0.06,0.174,0.322,8.2,0.238,0.696,0.175,0.4,"196.1",20,469,"386",45.39,"18,641",0.206,0.197,0.015,0.001,0.028,0,0.024,0.924,0.006,0.522,0.538,0.102,"1,287"
"2328","42","095","5,793",0.141,3.4,3.9,0.09,0.172,0.281,8.2,0.257,0.873,0.176,0.317,"261.0",20.6,81,"185",60.41,"300,654",0.207,0.174,0.05,0.004,0.029,0.001,0.12,0.785,0.019,0.509,0.128,0.107,"103"
"2329","42","097","7,451",0.157,3.9,4.1,0.08,0.207,0.34,7.6,0.282,0.702,0.167,0.113,"211.8",33.3,41,"32",60.55,"93,944",0.199,0.197,0.023,0.002,0.005,0,0.031,0.931,0.004,0.498,0.349,0.112,"33"
